feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,state
0.0,0.022985,0.028297,0.036527,0.026527,0.005877,-0.814088,-0.218067,0.001948,0.002716,-0.0,2.12949,0.976562,16.601562,3.90625,2.929688,0.583801,0.651188,-0.017112,0.013947,0.024689,0.048194,0.021402,0.014406,-0.772485,-0.174721,0.007342,0.001393,-0.0,2.12949,0.976562,3.90625,16.601562,63.476562,1.073625,1.328653,-0.459687,-0.216294,-0.02508,0.168628,-0.066137,0.184508,-0.538527,-1.025829,0.067045,0.031775,-0.0,2.12949,0.0,1.953125,5.859375,3.90625,9.553004,7.464209,rung_6
0.0,0.01968,0.026475,0.036228,0.025503,0.006585,-0.364345,-0.961108,0.006155,0.004439,-0.0,2.12949,0.976562,16.601562,2.929688,63.476562,0.598551,0.686824,-0.014313,0.01025,0.025419,0.047767,0.02159,0.014358,-0.469907,-0.818901,0.011264,0.002322,-0.0,2.12949,0.976562,16.601562,63.476562,64.453125,1.057541,1.398506,-0.422861,-0.207156,-0.015403,0.160367,-0.06082,0.172038,-0.391322,-1.21053,0.041378,0.036926,-0.0,2.12949,0.0,1.953125,2.929688,3.90625,10.515861,8.242091,rung_6
0.0,0.030631,0.032353,0.037426,0.0322,0.002572,-2.12669,22.815805,0.0027,0.000366,-0.0,2.12949,0.976562,16.601562,63.476562,15.625,0.692763,0.76878,0.0,0.025464,0.030042,0.047185,0.03,0.006701,-0.215203,0.186549,0.003431,0.002952,-0.0,2.12949,0.976562,16.601562,63.476562,64.453125,1.281454,1.232693,-0.471964,-0.2448,-0.026069,0.157505,-0.075729,0.195564,-0.529204,-1.099456,0.055906,0.029153,-0.0,2.12949,0.0,1.953125,2.929688,16.601562,10.954709,8.654043,rung_6
0.0,0.031232,0.033024,0.037147,0.032718,0.002408,-2.75714,32.103786,0.006471,0.002143,-0.0,2.12949,0.976562,16.601562,1.953125,63.476562,0.727162,0.769404,0.0,0.028048,0.033118,0.048893,0.032634,0.006371,-0.196862,0.172284,0.00266,0.004444,-0.0,2.12949,0.976562,16.601562,63.476562,3.90625,1.253955,1.288531,-0.488263,-0.236309,-0.03659,0.149893,-0.080723,0.189407,-0.562923,-1.020878,0.024679,0.035852,-0.0,2.12949,1.953125,0.0,16.601562,4.882812,11.230797,8.747546,rung_6
0.0,0.035094,0.036854,0.041999,0.036771,0.002656,-2.686378,34.442394,0.002537,0.001423,-0.0,2.12949,0.976562,16.601562,63.476562,15.625,0.75914,0.814112,0.0,0.034055,0.038771,0.057482,0.038519,0.006683,-0.252926,0.568655,0.00209,0.004202,-0.0,2.12949,0.976562,16.601562,2.929688,3.90625,1.186751,1.346913,-0.445922,-0.255998,-0.054542,0.162689,-0.079981,0.176155,-0.245074,-1.417652,0.058714,0.045014,-0.0,2.12949,1.953125,16.601562,17.578125,2.929688,10.894142,8.559205,rung_6
0.0,0.036071,0.037473,0.042284,0.03729,0.002018,-6.159596,111.882965,0.00204,0.003981,-0.0,2.12949,0.976562,16.601562,63.476562,15.625,0.807161,0.852874,0.0,0.024454,0.029086,0.043696,0.028959,0.006202,-0.092242,-0.141839,0.002427,0.00249,-0.0,2.12949,0.976562,16.601562,63.476562,3.90625,1.321732,1.223002,-0.389187,-0.262098,-0.143389,0.062481,-0.152943,0.123879,-0.083273,-1.266224,0.062987,0.021176,-0.0,2.12949,0.976562,1.953125,16.601562,4.882812,10.075489,7.898915,rung_6
0.0,0.038578,0.039631,0.043641,0.039694,0.002121,-6.437841,117.936462,0.002291,0.004941,-0.0,2.12949,0.976562,16.601562,63.476562,15.625,0.829326,0.847716,0.0,0.027131,0.032111,0.051116,0.032267,0.007764,-0.083801,-0.364429,0.001926,0.002826,-0.0,2.12949,0.976562,16.601562,63.476562,15.625,1.383213,1.247324,-0.402408,-0.243561,-0.066158,0.090744,-0.107448,0.147589,-0.459351,-1.241235,0.054011,0.027897,-0.0,2.12949,0.976562,1.953125,16.601562,15.625,8.966555,5.861471,rung_6
0.0,0.035019,0.03635,0.042378,0.03627,0.002138,-4.597393,79.456245,0.000994,0.004686,-0.0,2.12949,0.976562,16.601562,63.476562,15.625,0.788974,0.804925,0.0,0.028407,0.032984,0.049884,0.032729,0.006366,-0.150177,0.290708,0.005966,0.00174,-0.0,2.12949,0.976562,16.601562,63.476562,15.625,1.335681,1.360647,-0.306352,-0.19908,-0.076848,0.134656,-0.073008,0.129291,-0.173797,-1.416938,0.046865,0.023376,-0.0,2.12949,0.976562,1.953125,16.601562,15.625,9.261696,6.246077,rung_6
0.0,0.028662,0.030777,0.037972,0.030516,0.002836,-1.478144,12.242514,0.003328,0.001817,-0.0,2.12949,0.976562,16.601562,3.90625,63.476562,0.726298,0.749137,-0.004287,0.017533,0.024412,0.046677,0.023452,0.009521,-0.331303,-0.303067,0.002469,0.004035,-0.0,2.12949,0.976562,16.601562,3.90625,63.476562,1.340333,1.211666,-0.426636,-0.310147,-0.090107,0.137158,-0.133372,0.16968,-0.183866,-1.438013,0.028193,0.005698,-0.0,2.12949,0.976562,1.953125,3.90625,16.601562,9.986673,6.462712,rung_6
0.0,0.028786,0.031594,0.039222,0.031638,0.003692,-0.565529,4.050857,0.006908,0.002597,-0.0,2.12949,0.976562,16.601562,63.476562,15.625,0.731814,0.761156,0.0,0.027177,0.032465,0.049777,0.032341,0.007152,-0.094577,-0.195671,0.008673,0.001071,-0.0,2.12949,0.976562,16.601562,63.476562,3.90625,1.336797,1.305151,-0.428789,-0.293838,-0.122294,0.13989,-0.124971,0.176286,-0.053941,-1.405957,0.06639,0.006445,-0.0,2.12949,0.976562,1.953125,16.601562,15.625,9.763854,6.317907,rung_6
