feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,state
-0.191346,-0.114959,-0.080937,0.042038,-0.07585,0.04858,0.200259,-0.884551,4.376206,0.018933,-0.0,2.12949,0.976562,33.203125,32.226562,16.601562,7.678196,44.91148,-3.640622,-2.804624,-2.414168,0.0,-2.41283,0.525105,-0.018533,-0.492997,34.03474,0.19631,-0.0,2.12949,0.976562,33.203125,32.226562,34.179687,68.688599,175.201279,rung_12_5
-0.195287,-0.105986,-0.076126,0.027215,-0.070691,0.046305,0.185095,-0.895752,2.929554,0.029437,-0.0,2.12949,0.976562,33.203125,32.226562,98.632813,6.836008,35.97612,-3.469779,-2.697962,-2.282785,0.0,-2.298553,0.48931,-0.027481,-0.581316,26.724607,0.398953,-0.0,2.12949,0.976562,33.203125,32.226562,65.429687,64.336037,148.923294,rung_12_5
-0.208195,-0.126629,-0.099107,0.042521,-0.088098,0.050095,0.43515,-0.669741,4.574607,0.017724,-0.0,2.12949,0.976562,33.203125,32.226562,66.40625,7.186517,38.077606,-3.560542,-2.643952,-2.197477,0.0,-2.228276,0.513748,-0.051464,-0.587736,35.231339,0.16954,-0.0,2.12949,0.976562,33.203125,32.226562,34.179687,63.684299,157.157394,rung_12_5
-0.202452,-0.136024,-0.105695,0.038339,-0.099176,0.049966,0.351136,-0.644599,4.024835,0.061305,-0.0,2.12949,0.976562,33.203125,32.226562,66.40625,7.898766,41.742687,-3.421599,-2.749847,-2.324637,0.0,-2.322667,0.52653,0.077115,-0.6514,32.108955,0.091202,-0.0,2.12949,0.976562,33.203125,32.226562,34.179687,70.165718,157.809692,rung_12_5
-0.213549,-0.141256,-0.109934,0.020231,-0.100639,0.051146,0.377967,-0.78126,4.630289,0.037576,-0.0,2.12949,0.976562,33.203125,32.226562,66.40625,8.17275,42.675846,-3.451199,-2.646118,-2.210264,0.0,-2.249788,0.49289,0.00328,-0.610464,32.125031,0.121641,-0.0,2.12949,0.976562,33.203125,32.226562,34.179687,67.463463,149.198242,rung_12_5
-0.250532,-0.145468,-0.111374,0.026766,-0.107841,0.053403,0.118788,-0.561977,4.60301,0.049114,-0.0,1.962227,0.976562,33.203125,32.226562,16.601562,8.580936,46.961246,-3.289703,-2.658152,-2.178999,0.0,-2.224104,0.521329,0.227288,-0.348233,33.520283,0.451311,-0.0,1.962227,0.976562,33.203125,32.226562,34.179687,69.470345,174.586319,rung_12_5
-0.190622,-0.123913,-0.090795,0.01863,-0.084862,0.049174,0.181892,-0.99338,4.837772,0.091874,-0.0,2.12949,0.976562,33.203125,16.601562,32.226562,8.800334,49.469318,-3.379229,-2.580807,-2.143976,0.0,-2.152612,0.52451,0.054067,-0.647369,36.426285,0.301334,-0.0,2.12949,0.976562,33.203125,32.226562,34.179687,72.278481,184.669113,rung_12_5
-0.241079,-0.124684,-0.090199,0.050909,-0.086768,0.05783,0.039778,-0.417749,4.93787,0.08657,-0.0,2.12949,0.976562,33.203125,16.601562,32.226562,9.305967,53.283833,-3.38141,-2.578805,-2.122313,0.0,-2.161588,0.518381,0.053851,-0.427795,36.975147,0.140365,-0.0,2.12949,0.976562,33.203125,32.226562,34.179687,72.167885,191.105026,rung_12_5
-0.207577,-0.125086,-0.092415,0.058979,-0.08349,0.053923,0.222542,-0.80847,4.918649,0.042163,-0.0,2.12949,0.976562,33.203125,32.226562,16.601562,9.185491,47.739613,-3.480362,-2.629221,-2.187815,0.0,-2.226522,0.493348,0.008897,-0.588446,34.879753,0.151088,-0.0,2.12949,0.976562,33.203125,32.226562,34.179687,71.821259,174.926178,rung_12_5
-0.252707,-0.14225,-0.106822,0.033994,-0.100606,0.058599,-0.004485,-0.617357,5.04772,0.040784,-0.0,2.12949,0.976562,33.203125,16.601562,32.226562,9.31669,50.037361,-3.545439,-2.695944,-2.274001,0.0,-2.297806,0.531958,-0.009412,-0.512193,36.76598,0.090146,-0.0,2.12949,0.976562,33.203125,32.226562,34.179687,65.451859,191.925171,rung_12_5
