feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,state
-0.044436,-0.040998,-0.038304,0.0,-0.038368,0.003102,1.888816,21.230009,0.001779,0.002555,-0.0,2.12949,0.976562,16.601562,15.625,1.953125,0.673616,0.774166,-2.266595,-2.03822,-0.973465,0.0,-1.159362,0.742564,-0.250335,-1.526101,0.267136,0.13085,-0.0,2.12949,0.976562,1.953125,4.882812,12.695313,33.486088,31.412809,rung_6
-0.044405,-0.040391,-0.03768,0.0,-0.037584,0.003559,1.057637,10.634916,0.001353,0.001874,-0.0,2.12949,0.976562,16.601562,1.953125,15.625,0.608311,0.702948,-2.109612,-1.705028,-1.050901,0.0,-1.096791,0.596539,-0.030995,-1.537046,0.207087,0.113431,-0.0,2.12949,0.976562,1.953125,2.929688,13.671875,32.686619,31.902493,rung_6
-0.036567,-0.03367,-0.031932,0.0,-0.03234,0.001949,4.066547,72.226395,0.002162,0.002017,-0.0,2.12949,0.976562,16.601562,15.625,32.226562,0.593449,0.645796,-2.352831,-1.839544,-1.155796,0.0,-1.222844,0.645786,-0.112911,-1.383848,0.258263,0.164399,-0.0,2.12949,1.953125,0.976562,4.882812,3.90625,41.575027,37.897263,rung_6
-0.03952,-0.036035,-0.033636,0.0,-0.034303,0.002164,3.316927,60.12323,0.00404,0.002807,-0.0,2.12949,0.976562,1.953125,2.929688,16.601562,0.62492,0.704855,-2.342679,-1.9201,-1.138645,0.0,-1.230127,0.661751,-0.199257,-1.449738,0.240826,0.183038,-0.0,2.12949,1.953125,0.976562,4.882812,2.929688,43.091721,39.178616,rung_6
-0.043066,-0.040602,-0.038877,0.0,-0.038584,0.002512,3.532138,52.33736,0.002866,0.003133,-0.0,2.12949,0.976562,1.953125,2.929688,16.601562,0.663269,0.754836,-2.256854,-1.632132,-0.917347,0.0,-1.028349,0.674111,-0.263181,-1.390875,0.221386,0.181617,-0.0,2.12949,1.953125,0.976562,2.929688,4.882812,41.700069,37.535202,rung_6
-0.039614,-0.037876,-0.037338,0.0,-0.037327,0.001426,17.508905,456.287292,0.004868,0.003326,-0.0,2.12949,0.976562,16.601562,15.625,32.226562,0.66696,0.772574,-2.272132,-1.652115,-1.024233,0.0,-1.110602,0.642335,-0.294218,-1.324242,0.144917,0.179369,-0.0,2.12949,1.953125,0.976562,2.929688,4.882812,40.379383,36.661434,rung_6
-0.041265,-0.038607,-0.037795,0.0,-0.037869,0.001715,10.404078,230.152359,0.004102,0.002949,-0.0,2.12949,0.976562,16.601562,1.953125,15.625,0.738315,0.784813,-2.467381,-2.154448,-1.723759,0.0,-1.561867,0.639603,0.322183,-1.347196,0.17093,0.146198,-0.0,2.12949,0.976562,1.953125,4.882812,2.929688,38.953384,33.668591,rung_6
-0.049462,-0.044965,-0.042762,0.0,-0.043293,0.002749,3.349283,58.397469,0.002736,0.002938,-0.0,2.12949,0.976562,1.953125,3.90625,16.601562,0.794727,0.852606,-2.310105,-1.891451,-0.981926,0.0,-1.144056,0.722448,-0.248761,-1.495592,0.237748,0.132535,-0.0,2.12949,0.976562,1.953125,4.882812,2.929688,35.912537,31.616463,rung_6
-0.050551,-0.045659,-0.042823,0.0,-0.042783,0.003827,1.241888,13.69812,0.001907,0.002832,-0.0,2.12949,0.976562,16.601562,1.953125,15.625,0.759109,0.875577,-2.318696,-2.034588,-1.102209,0.0,-1.231254,0.729807,-0.117803,-1.602954,0.220369,0.130251,-0.0,2.12949,0.976562,1.953125,2.929688,4.882812,33.861755,30.8279,rung_6
-0.038513,-0.035459,-0.034467,0.0,-0.034659,0.001715,7.728336,160.915634,0.003568,0.002749,-0.0,2.12949,0.976562,16.601562,15.625,32.226562,0.667122,0.743937,-2.406757,-2.169223,-1.642864,0.0,-1.604253,0.564866,0.201772,-1.158822,0.130843,0.086857,-0.0,2.12949,0.976562,1.953125,2.929688,4.882812,25.523155,22.612717,rung_6
